Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 02/02  20:00:00,1.73903897326,1.69129126342,0.0,0.690433507599,0.0184866833489,0.0184866833489,0.0184866833489,0.642275330985,0.133072212898,0.315239230802,0.61461751523,0.958520561158
 02/02  21:00:00,1.68829577648,2.38559884689,0.0,1.45454674351,0.0389461762321,0.0389461762321,0.0389461762321,0.598483842089,0.123999111684,0.275771399459,0.635747247013,0.887259412343
 02/02  22:00:00,1.54903786737,2.91276246009,0.0,2.0695106686,0.0554121258552,0.0554121258552,0.0554121258552,0.496303655472,0.102828532683,0.258240654531,0.620904898834,0.800481497902
 02/02  23:00:00,1.27794518913,3.42839440023,0.0,2.7296523361,0.0730877308745,0.0730877308745,0.0730877308745,0.369794902129,0.0766173355626,0.205783602099,0.537313618463,0.661729856217
 02/02  24:00:00,1.01936678056,3.90356005857,0.0,3.35977780834,0.0899596380852,0.0899596380852,0.0899596380852,0.257883288821,0.0534305150148,0.135829802162,0.466915536473,0.51161933026
 02/03  01:00:00,0.762917903486,4.72972809093,0.0,4.35041628658,0.11648445135,0.11648445135,0.11648445135,0.131374466689,0.0272193178942,0.0862813993051,0.386210268249,0.352708170539
 02/03  02:00:00,0.66684050024,5.1510931796,0.0,4.84623568557,0.129760249999,0.129760249999,0.129760249999,0.0778515511019,0.0161299608809,0.07215281313,0.355597925129,0.280362554978
 02/03  03:00:00,0.639235647245,5.81849372299,0.0,5.53376247921,0.148169104708,0.148169104708,0.148169104708,0.0535229499812,0.0110893513124,0.0596311906089,0.351475050635,0.260520304023
 02/03  04:00:00,0.634374246034,6.09236099685,0.0,5.80220892249,0.15535688505,0.15535688505,0.15535688505,0.0535229499812,0.0110893513124,0.0525294584498,0.346527601241,0.266281933744
 02/03  05:00:00,0.63832763878,6.39203867982,0.0,6.0450273318,0.161858462674,0.161858462674,0.161858462674,0.0535229499812,0.0110893513124,0.06307140009,0.333437474722,0.324042905164
 02/03  06:00:00,0.699162239667,6.7774332782,0.0,6.17496077665,0.165337492045,0.165337492045,0.165337492045,0.0583886702053,0.0120974749363,0.0759011793751,0.372089423106,0.576841565326
 02/03  07:00:00,0.874498315685,7.22067186553,0.0,6.14235881313,0.164464559069,0.164464559069,0.164464559069,0.111911613308,0.0231868205478,0.129674584873,0.429912737888,1.04869902608
 02/03  08:00:00,1.12239643088,7.10102978188,0.0,5.89042709445,0.157718968281,0.157718968281,0.157718968281,0.223823226615,0.0463736553479,0.207318086672,0.456814493963,1.17913556573
 02/03  09:00:00,1.05022473938,6.37217480654,0.0,5.20020381359,0.139237913852,0.139237913852,0.139237913852,0.1994945911,0.041333037228,0.268600928953,0.386210268249,1.14536735914
 02/03  10:00:00,0.903472742996,5.24773019114,0.0,4.18327357783,0.112009126359,0.112009126359,0.112009126359,0.0973144732719,0.0201624582272,0.329942516084,0.328696169054,1.04181476964
 02/03  11:00:00,0.897566404778,4.93907708375,0.0,3.99699974701,0.107021556537,0.107021556537,0.107021556537,0.0778515511019,0.0161299608809,0.344788777527,0.336426558731,0.918902994405
 02/03  12:00:00,0.864923881614,2.99958722403,0.0,2.16738866809,0.0580328555322,0.0580328555322,0.0580328555322,0.0778515511019,0.0161299608809,0.361031883506,0.336529630593,0.809017113612
 02/03  13:00:00,0.823026676785,1.90697544999,0.0,1.16086577477,0.0310827295497,0.0310827295497,0.0310827295497,0.0778515511019,0.0161299608809,0.351753757089,0.330860678163,0.72331873193
 02/03  14:00:00,0.781042268347,1.13121093812,0.0,0.435306426015,0.0116555352093,0.0116555352093,0.0116555352093,0.0778515511019,0.0161299608809,0.31775556627,0.342301654885,0.672325470767
 02/03  15:00:00,0.770709825028,0.698181186477,0.0,0.0515096178981,0.00137919435402,0.00137919435402,0.00137919435402,0.0827172644472,0.0171380816544,0.292551191427,0.361576093145,0.621764830549
 02/03  16:00:00,0.820443736254,0.772947305848,0.0,0.118477813097,0.0031722994184,0.0031722994184,0.0031722994184,0.0973144732719,0.0201624582272,0.302771399031,0.381675106305,0.628178258166
 02/03  17:00:00,1.00621647639,0.85846954912,0.0,0.138224482037,0.00370102580822,0.00370102580822,0.00370102580822,0.150837388859,0.0312518152405,0.353623489359,0.45145475712,0.689147144457
